id	title	pids
75123	舞曲歌辞。凯乐歌辞。君臣同庆乐	1906
75124	雨中与李先生期垂钓先后相失，因作叠韵	25920
75125	水调歌头（姑苏台）	55785
75126	奉和鲁望招润卿博士辞以道侣将至之作	27718
75127	岳州宴别潭州王熊二首	38737
75128	无题十首	30786,30872
75129	慈恩寺二月半寓言	33053
75130	酒泉子（十之九）	43896
75131	湖上遇郑田	66901
75132	番枪子	55412
75133	初冬	3155
75134	子夜四时歌。秋	28123
75135	乌夜啼（一有赋得字）	16105
75136	俗谚	42175
75137	奉和幸韦嗣立山庄侍宴应制	25308,29058,31708,41230,44622
75138	渡扬子江	47469,71013,71222
75139	送张七判官还京觐省	65330
75140	姑熟杂咏。牛渚矶	17711
75141	送洛阳张员外	19140
75142	梁郊祀乐章。庆顺	35326
75143	仿玉台体	30355,30391
75144	八声甘州（癸丑生朝）	58888
75145	大酺（元夕寓京）	60002
75146	乱后途中	29132
75147	和李都官郎中经宫人斜	9859
75148	秋萤引	11118
75149	表弟包颖见寄（此子侍亲在饶州，累年卧疾）	36163,36191
75150	江夏赠韦南陵冰	71560,71589
75151	遍地花（孙守席上咏牡丹）	47472
75152	访章禅老	36002
75153	酬刘谷立春日吏隐亭见寄	26445,26512
75154	送省己上人归太原	19653
75155	严陵滩下寄常建	8057
75156	蓦山溪（村中闲作）	62241
75157	好事近（王昭美生日）	50186
75158	桃花石枕歌送安吉康丞	39020
75159	大麦行	2448
75160	善福精舍秋夜迟诸君	72691
75161	送裴延翰下第归觐滁州	23583
75162	时人为屈突语	42037
75163	送陈明府归衡阳	33585
75164	山花子（春暮）	60386
75165	补沈恭子诗	43190
75166	和友人下第北游感怀	26225
75167	东城寻春	14648
75168	木兰香	65077
75169	雨后池上	68804
75170	敷水有丐者云是马侍中诸孙，悯而有赠	32055
75171	调笑转踏	46048
75172	奉和圣制南郊礼毕诗	17875
75173	春风袅娜（春恨·黄锺羽）	65069
75174	览姚合《极玄集》	39646
75175	小雅·谷风	24356
75176	酬李参军崇嗣旅馆见赠	36448
75177	寄郑二侍御归新郑无碍寺所居	4853,4994
75178	湖州韩使君置宴（一作陪韩中丞宴不饮酒）	20655
75179	杏花天（清明）	56623
75180	樵叟	39317
75181	横吹曲辞。梅花落	4084,4095,4106
75182	霜天晓角（秋景）	63972
75183	春游东潭	6983
75184	书情献知己	23967
75185	送韦八少府判官归东京	8032
75186	浪淘沙（荔枝）	45805
75187	王师渡汉水经襄阳	19144
75188	月夜泛舟	38324
75189	【正宫】赛鸿秋北	67842
75190	十月乐游诗	30401
75191	远公亭牡丹	29206
75192	扫地	40291
75193	送屈突司马充安西书记	3893
75194	送韦处士归省朔方	23508
75195	踏莎行（雨中观海棠）	60452
75196	孟冬蒲津关河亭作	11970
75197	晚春客次偶吟	35906
75198	旅次寓题	33816
75199	送贾起居奉使入洛取图书因便拜觐	32546
75200	左掖梨花（一作海棠。与丘为、皇甫冉同作）	54247
75201	绮寮怨（题写韵轩）	66072,66106
75202	月赋	43578
75203	陪卢使君登楼送方巨之还京	38483
75204	上昭国水部从叔郎中	34697
75205	花发沁园春（芍药会上）	64919,64958
75206	姑熟杂咏。慈姥竹	17709
75207	【越调】天净沙_马谦斋园亭	67964
75208	送湘阳熊判官孺登府罢归钟陵因寄呈江西裴中丞二十三兄	11012
75209	酒中十咏。酒床	27484
75210	和题丹景山至德寺	59802
75211	梅花引（寿槐城）	60551
75212	砚眼	70615
75213	酬集贤刘郎中对月见寄，兼怀元浙东	15738
75214	寄第五尊师	30278
75215	浣溪沙·燕垒雏空日正长	70046
75216	同辛兖州巢父虚副端岳相思献酬…兼呈辛魏二院长杨长宁	6071,6191
75217	《春居杂兴》二首	66741
75218	和裴结端公早朝（一作和郭端公早朝）	19524
75219	题《墨葡萄图》 / 题葡萄图	68903
75220	见萤火	3495
75221	洞仙歌（寿卢竹溪）	59761,59896
75222	喜入兰陵望紫阁峰呈宣上人	7242
75223	南歌子（一名望秦川，一名风蝶令）	42912
75224	狱中见壁画佛	65308
75225	题广昌馆（在随州枣阳县南）	10546
75226	浣溪沙（小饮）	47711
75227	独坐二首	3303,3387
75228	别诗三首	43684
75229	花犯（荷花）	57547
75230	中秋待月	27951
75231	送李侍御过夏州（一作送李廓侍郎）	19095
75232	过湖南羊处士别业	64704
75233	最高楼（乡老十人皆年八十，淳熙丁酉三月十九日，作庆劝酒）	50738
75234	冬至后过吴、张二子檀溪别业	71061,71268
75235	送秦系赴润州	72425
75236	驺虞	18301
75237	会稽东小山	8831
75238	玉漏迟（和何君元寿梅）	60272
75239	卜算子·樽前一曲歌	44805
75240	送僧归太白山	25491
75241	送李校书适越谒杜中丞	65175
75242	赠章仇将军	12275
75243	行路难·洞庭水上一	43818
75244	假日书事呈院中司徒	19462,19515
75245	得替后书怀上第五相公	5889
75246	中丞宋公以吴兵三千赴河南军次寻阳…囚参谋幕府因赠之	71548,71578
75247	秋夜雨（客有道秋夜雨古词，因用其韵，而不知角之为阁也。并付一笑）	58715
75248	挽文丞相	66860
75249	荆门疾中喜谢尊师自南岳来、相里秀才自京至	40602
75250	安乐公主移入新宅	31207,31396,42372
75251	刘、阮妻二首	14024
75252	临江仙·试问梅花何处好	53086
75253	赠吴官	51864
75254	鹧鸪天（咏荼＿五首）	53531
75255	送友人使河源	3677
75256	离歌辞五首	36227
75257	别李参军	28787,28896
75258	离妇	12611
75259	赋得花藤药合寄颍阴故人	18752
75260	丑奴儿（瑞香）	53061
75261	和行简望郡南山	15373
75262	郊庙歌辞。享文敬太子庙乐章。送神	73628
75263	江城子·赏春	51500
75264	张权舆作裴度伪谣	42217
75265	逢南中使因寄岭外故人	6877
75266	池州夫子庙麟台	17772
75267	酬鸿胪裴主簿雨后北楼见赠（一作高適诗）	60291,60687
75268	游城南十六首。楸树二首	10481
75269	明胎息	41176
75270	南歌子（赵叔全生日）	50218
75271	七夕见与诸孙题乞巧文	9777
75272	送韦逸人归钟山（一作皇甫冉诗）	4688
75273	渔父词（其七）	62303,64156,64161,64763
75274	夜听许十损诵诗爱而有作	2309
75275	次韵和王员外杂游四韵	32007
75276	西江月（十二之四）	44828
75277	明皇祀圜丘乐章。豫和	62449,63407
75278	过马嵬	7300
75279	酬殷明佐见赠五云裘歌	71468
75280	卧病别郑锡	7472
75281	送和西蕃使	1959,2013,29302
75282	隐者·松间开一径	43125
75283	行朝早春侍师门宴西溪席上作	33788
75284	踏莎行	44403,44406,44492,44697,44698,44739,44740,44741,44742,45147,45148,45149,45150,45574,45626,45627,45672,45674,45698,45699,45950,45951,46031,46166,46168,46849,47845,47846,47847,48153,48702,49346,49348,49350,49572,49573,49574,50245,50250,50391,50982,51579,51580,51582,51583,51584,51586,51587,51588,52056,53044,53049,54011,55276,55377,55544,55545,55721,55916,55923,55988,55993,56335,56338,56821,57301,57666,58521,60241,60454,60455,61552,61920,61965,62010,62220,62221,62407,62513,62531,62823,62867,62871,62907,62938,63274,63315,63319,63352,63381,65405,65406,65570,65651,65828,65844,65888,65889,65890,65911
75285	茅山道中	23667,23786
75286	黄雀痴（杂言走笔）	51938
75287	鹧鸪天·枝上流莺和泪闻	69090
75288	与诸公池上待月	20866
75289	观梅有感	66853
75290	钟陵道中作	35704
75291	答王建秘书	25349
75292	送僧赴黄山沐汤泉兼参禅宗长老	32727
75293	坏屋	8125
75294	追代卢家人嘲堂内	22460
75295	花心动（荷花·夏景）	53610
75296	风流子（政和间过延平，双溪阁落成，席上赋）	49655
75297	酬韶州裴曹长使君寄道州吕八大使因以见示二十韵一首	10840
75298	朝中措（上钱知郡、符主管、朱知录三首）	53840
75299	新岁对写真	28429
75300	贾妇怨	23322
75301	鹧鸪天·兰溪舟中	56392
75302	宿隐者居	29234
75303	卖花声·闺思	66682
75304	满庭芳（用东坡韵题自画莲社图）	46676
75305	登玄都阁	20819
75306	惜花寄孙员外	35418
75307	月夜听卢子顺弹琴	72016
75308	送春·水浅鱼争跃	43138
75309	迎春乐（小石调）	44191
75310	送王明府入道	5992,6113
75311	题殷舍人宅木芙蓉	36062
75312	和友人新居园上	19546
75313	将之上京别淮南书记李侍御	20695
75314	秋夕病中	32856
75315	戛铜碗为龙吟歌	39016
75316	洞仙歌（留春）	46640
75317	水调歌头（己酉宿樟原驿得雨）	58825
75318	送鄂州崔大夫赴镇	23258
75319	喜友人日南回	33496
75320	代贺若令誉赠沈千运	5317
75321	李贺小传	69081
75322	赠王桂阳	43823
75323	友人南游不回因而有寄	26747
75324	吟	37445,37452,41330,41336,41483,41489
75325	送濬上人归扬州禅智寺	9555
75326	题禅僧院	19041
75327	贺新郎（送赵师之江州）	57849
75328	病忆	31929
75329	谒二妃庙	24999
75330	二郎神（清源生辰）	50283
75331	如梦令（题龙脊石）	64282
75332	【正宫】叨叨令_黄尘万古长	67462
75333	东坡引·陇头梅半吐	52062
75334	杂曲歌辞。堂堂	12259,12270
75335	汉江宴别	23979
75336	沁园春（赋子规）	59003,59090
75337	奉和袭美太湖诗二十首。缥缈峰	27773
75338	树稼谚	42285
75339	听雨（一作王建诗）	28596
75340	西江月（暮春鲁氏坐上次胡邦衡韵）	52578
75341	和杜录事题红叶	16233,16310
75342	送金州鉴周上人	25396
75343	郊庙歌辞。祭汾阴乐章。南吕羽	71351
75344	奉和春初幸太平公主南庄应制	24345,42976
75345	题杼山癸亭得暮字（亭，陆鸿渐所创）	69388
75346	邀人赏蔷薇	12394,12447
75347	菩萨蛮（回文冬闺怨）	45349
75348	酬元秘书晚出蓝溪见寄	3949
75349	冬晚与诸文士会太仆田卿宅	38378
75350	秋夜安国观闻笙	11768
75351	凡草诫	34484
75352	西明寺牡丹花时忆元九	14496
75353	齐天乐（左绵道中）	52443
75354	西江月（十之三）	58446
75355	浪淘沙·岸柳可藏鸦	63880
75356	咏美人在天津桥	34250
75357	酬河南节度使贺兰大夫见赠之作	2219
75358	咏史诗。鸿门	29512
75359	伤韦宾客（自工部尚书除宾客，一作伤韦宾客缜）	11203
75360	齐人有一妻一妾	70540
75361	别陶副使归南海	61937
75362	木兰花慢（中秋）	49222
75363	对月寄同志	23330
75364	瑞龙吟·德清清明竞渡	59319
75365	次韵徐爽见寄	35241
75366	君子行	29187,40695
75367	赠张云容舞	52936
75368	霜天晓角（赤壁）	54748
75369	章台柳·寄柳氏	42676
75370	送徐秀才游吴国	40251
75371	长安送人（一作送乡人）	19707
75372	多歧亡羊	68995
75373	偶诗五首	28576
75374	发潭州寄李宁常侍	10146
75375	留别田尚书	8306,8401
75376	嘉兴九日寄丹阳亲故	9642
75377	送陈明府赴萍县	6740
75378	水调歌头（寿黄殿护母）	64366
75379	前汉门。僭号公孙述	35115
75380	秋日将归长安留别王尚书	23153
75381	秋宿长安韦主簿厅	34795
75382	送秘书谢监赴江西使幕	4459
75383	元处士池上	25805
75384	异俗二首（时从事岭南）	22254
75385	别池阳所居	30126
75386	赠别褚山人	2184
75387	过贾岛野居	12694
75388	赠李从贵	23608
75389	吾道	24918
75390	花前有感，兼呈崔相公、刘郎中	16051
75391	点绛唇（妙香檐卜）	62343
75392	酬通事舍人寓直见示篇中兼起居陆舍人景献	21780
75393	绛都春（清明）	62388
75394	和皮日休悼鹤	28379,28383
75395	奉和颍川公秋夜	17870
75396	同幕府夜宴惜花	9300
75397	始夏南园思旧里	72593
75398	题禅师房	8523
75399	多情	31311
75400	杂曲歌辞。十二月乐辞。四月	13822
75401	升平乐	66629
75402	临洮客舍留别祁四	73148,73324
75403	曲江夜思	31809
75404	水调歌头·日毂金钲赤	66693
75405	送友人还洛	7440
75406	别李明府	4392
75407	玉腕骝（江陵节度卫公马也）	3504
75408	舟行（江州路上作）	14313
75409	和绵州于中丞登越王楼作	24758,24760,24761
75410	灞陵行送别	71747
75411	瑞鹤仙（嘲博见楼）	53430
75412	月夜闻鹤唳	26196
75413	婆罗门引（望月）	48195
75414	西州院（东川官舍）	13451,13473
75415	邑宰相访，翼日有寄	33967
75416	登鄱阳寺阁	39615
75417	以诗代书答元丹丘	71829
75418	相和歌辞。蜀国弦	4982
75419	蓦山溪（和王定国朝散忆广陵）	46686
75420	谒金门（枕上闻鹃赋）	58659
75421	晚夏郡中卧疾	9916
75422	诗品二十四则。洗炼	28615
75423	贻钓鱼李处士	36642
75424	宝应舟中月夜	67073
75425	沁园春（赋静斋叔溪堂）	58908
75426	自gM乡北归	28502
75427	早春游樊川野居却寄李端校书兼呈…司空曙主簿耿湋拾遗	6956
75428	览褒子卧病一绝，聊以题示（沈氏生全真）	72321
75429	家叔南游却归因献贺	33012
75430	游修觉寺	2945
75431	霹雳引	42283
75432	闻省城急报	66927
75433	摸鱼儿（丙午归田，严滩褚孺奇席上赋）	59662
75434	传香枕	37969
75435	悲歌三（以下三首，一本合为一首，题作《远思曲》）	5589
75436	行次野梅	27569
75437	出塞曲（一作刘济诗）	72858
75438	青玉案（社日客居）	53522
75439	【中吕】满庭芳_寄友香笼锦	67558
75440	赠王二十四侍御契四十韵（王契，字佐卿，京兆人）	3133
75441	投长沙裴侍郎	32704
75442	新曲二首	14669
75443	游城南十六首。嘲少年	10490
75444	岳忠武王祠	69627
75445	二风诗。乱风诗五篇。至虐	4177,4226
75446	野人送朱樱	2973
75447	山中古祠	12633
75448	题黄司直园	6584
75449	吐蕃别馆送杨七录事先归	11986
75450	狱中闻驾幸长安二首	43596
75451	寄李补阙	18940
75452	野老歌 / 山农词	12524
75453	卜算子·新柳	69692
75454	戊辰岁湘中寄郑谷郎中	39851
75455	同李五夕次香山精舍访宪上人	3764
75456	怅诗	21626
75457	东门送客	7378
75458	存殁口号二首	3492
75459	鹧鸪天（用韵赋梅。三山梅开时，犹有青叶盛，予时病齿）	54397
75460	奉和幸礼部尚书窦希玠宅应制（一作陪幸五王宅）	31686,41109
75461	临江仙·自洛阳往孟津道中作	70102
75462	酬和元九东川路诗十二首。嘉陵夜有怀二首	14889
75463	与都统参谋书有感	28533
75464	西长安行	43712
75465	送马判官赴安南	18042
75466	和韩吏部泛南溪	25559
75467	渡前溪	38756
75468	赋得桃李无言	22988
75469	和裴延龄尚书寄题果州谢舍人仙居	6832
75470	亲仁里双鹭	27227
75471	题悟真寺	6967
75472	路入剡中作	29788
75473	罗	27642,28330
75474	雉子班	70454
75475	早春归山中旧居（一作寓居有怀呈旧知）	24337
75476	清平乐（赠歌者）	52013
75477	瑞鹤仙（寿东轩立冬前一日）	61319
75478	少年行二首	2972,33366,60101,60499,71403
75479	过山家	33448
75480	题郭侍郎亲仁里幽居	19396
75481	卧听法曲霓裳	16150
75482	安定城楼	22762
75483	叹命	12183
75484	立春日晓望三素云	11849,11850,11852
75485	红槿花	6050,6171
75486	菩萨蛮（再在西冈兼怀后湖作）	47362
75487	宿城南盛本道怀皇甫冉	6429
75488	送绍明上人之毗陵	36019
75489	八哀诗。故司徒李公光弼	2620
75490	喜雍陶秋夜访宿	19576
75491	立秋日登乐游园	15475
75492	感兴六首	72048
75493	送顿起	69848
75494	湘川吊舜	24133
75495	桑生李树	69015
75496	秋夕对月	30332,30369
75497	水龙吟（追和晁次膺）	64793
75498	送台州唐兴陈明府	26359
75499	临江仙（有感）	60433
75500	柳梢青（乙巳二月西兴赠别）	52435
75501	【双调】殿前欢	68129
75502	仲山（高祖兄仲隐居之所）	30954
75503	菩萨蛮（十之八）	49854
75504	夜泊渭津	7728,7771,27021
75505	后唐宗庙乐舞辞	35362,35363
75506	书灵筵手巾	56028
75507	和友人忆洞庭旧居	26207
75508	樵夫	68837
75509	秋日早行	32947
75510	赠裴思谦（一作裴思谦诗）	37964
75511	池州李使君没后十一日处州新命始到后见归妓感而成诗	21207
75512	扈从御宿池	56151
75513	解语花	46209,57542,60162,60697,65039,65929
75514	清平乐（和晁倅）	47885
75515	邯郸少年行	5446,9908
75516	闺怨二首·其一	69923
75517	万丈潭	2386
75518	山中贻同志	32483,32622
75519	送元叙上人归上党（时节镇罢兵）	26209
75520	临江仙（疾愈登望湖楼赠项长官）	45247
75521	秋夜雨中，诸公过灵光寺所居	65186
75522	吉水寄阎侍御（时公调官瀑川）	35961
75523	游洞庭湖	34510,34568,39921
75524	鹧鸪天（次韵李参政壁朝阳阁落成）	56893,57103
75525	及第后夜中书事	19318
75526	笑歌行（以下二首，苏轼云是伪作）	71453
75527	踏莎行·萱草栏干	45949
75528	拜星月慢·林钟羽姜石帚以盆莲数十置中庭宴客其中	59255
75529	得房公池鹅	3127
